Timestamp,Python CPU Percentage,Uvicorn CPU Percentage,Python Memory Percentage,Uvicorn Memory Percentage
17:36:50,"(4.9, 0)","(10.183587507920125, 0)"
17:36:51,"(5.8, 0)","(10.183587507920125, 0)"
17:36:52,"(5.9, 0)","(10.183587507920125, 0)"
17:36:53,"(8.8, 0)","(10.183587507920125, 0)"
17:36:54,"(3.0, 0)","(10.183587507920125, 0)"
17:36:55,"(4.0, 0)","(10.183587507920125, 0)"
17:36:56,"(3.0, 0)","(10.183587507920125, 0)"
17:36:57,"(4.9, 0)","(10.183587507920125, 0)"
17:36:58,"(2.0, 0)","(10.183587507920125, 0)"
17:36:59,"(5.8, 0)","(10.183587507920125, 0)"
17:37:00,"(4.0, 0)","(10.183587507920125, 0)"
17:37:01,"(4.9, 0)","(10.183587507920125, 0)"
17:37:02,"(7.9, 0)","(10.183587507920125, 0)"
17:37:03,"(4.9, 0)","(10.183587507920125, 0)"
17:37:04,"(3.9, 0)","(10.183587507920125, 0)"
17:37:05,"(4.0, 0)","(10.183587507920125, 0)"
17:37:06,"(5.0, 0)","(10.183587507920125, 0)"
17:37:07,"(4.0, 0)","(10.183587507920125, 0)"
17:37:08,"(5.9, 0)","(10.183587507920125, 0)"
17:37:09,"(7.800000000000001, 0)","(10.183587507920125, 0)"
17:37:10,"(5.9, 0)","(10.183587507920125, 0)"
17:37:11,"(4.0, 0)","(10.183587507920125, 0)"
17:37:12,"(4.0, 0)","(10.183587507920125, 0)"
17:37:14,"(4.0, 0)","(10.183587507920125, 0)"
17:37:15,"(3.0, 0)","(10.183587507920125, 0)"
17:37:16,"(6.9, 0)","(10.183587507920125, 0)"
17:37:17,"(5.9, 0)","(10.183587507920125, 0)"
17:37:18,"(5.8, 0)","(10.183587507920125, 0)"
17:37:19,"(4.9, 0)","(10.183587507920125, 0)"
17:37:20,"(4.9, 0)","(10.183587507920125, 0)"
17:37:21,"(4.0, 0)","(10.183587507920125, 0)"
17:37:22,"(4.9, 0)","(10.183587507920125, 0)"
17:37:23,"(3.9, 0)","(10.183587507920125, 0)"
17:37:24,"(2.9, 0)","(10.183587507920125, 0)"
17:37:25,"(4.0, 0)","(10.183587507920125, 0)"
17:37:26,"(4.9, 0)","(10.183587507920125, 0)"
17:37:27,"(9.7, 0)","(10.183587507920125, 0)"
17:37:28,"(4.0, 0)","(10.183587507920125, 0)"
17:37:29,"(4.9, 0)","(10.183587507920125, 0)"
17:37:30,"(4.0, 0)","(10.183587507920125, 0)"
17:37:31,"(3.0, 0)","(10.183587507920125, 0)"
17:37:32,"(4.0, 0)","(10.183587507920125, 0)"
17:37:33,"(5.9, 0)","(10.183587507920125, 0)"
17:37:34,"(6.8, 0)","(10.183587507920125, 0)"
17:37:35,"(7.9, 0)","(10.183587507920125, 0)"
17:37:36,"(4.0, 0)","(10.183587507920125, 0)"
17:37:37,"(3.0, 0)","(10.183587507920125, 0)"
17:37:38,"(5.8, 0)","(10.183587507920125, 0)"
17:37:39,"(4.0, 0)","(10.183587507920125, 0)"
17:37:40,"(6.9, 0)","(10.183587507920125, 0)"
17:37:41,"(4.9, 0)","(10.183587507920125, 0)"
17:37:42,"(6.9, 0)","(10.183587507920125, 0)"
17:37:43,"(4.9, 0)","(10.183587507920125, 0)"
17:37:44,"(3.0, 0)","(10.183587507920125, 0)"
17:37:45,"(3.9, 0)","(10.183587507920125, 0)"
17:37:46,"(4.9, 0)","(10.183587507920125, 0)"
17:37:47,"(2.0, 0)","(10.183587507920125, 0)"
17:37:48,"(5.9, 0)","(10.183587507920125, 0)"
17:37:49,"(3.8, 0)","(10.183587507920125, 0)"
17:37:50,"(3.0, 0)","(10.183587507920125, 0)"
17:37:51,"(11.700000000000001, 0)","(10.183587507920125, 0)"
17:37:52,"(3.0, 0)","(10.183587507920125, 0)"
17:37:53,"(4.0, 0)","(10.183587507920125, 0)"
17:37:54,"(4.0, 0)","(10.183587507920125, 0)"
17:37:55,"(4.0, 0)","(10.183587507920125, 0)"
17:37:56,"(4.9, 0)","(10.183587507920125, 0)"
17:37:57,"(2.0, 0)","(10.183587507920125, 0)"
17:37:58,"(6.9, 0)","(10.183587507920125, 0)"
17:38:00,"(7.9, 0)","(10.183587507920125, 0)"
17:38:01,"(4.9, 0)","(10.183587507920125, 0)"
17:38:02,"(4.0, 0)","(10.183587507920125, 0)"
17:38:03,"(4.8, 0)","(10.183587507920125, 0)"
17:38:04,"(3.0, 0)","(10.183587507920125, 0)"
17:38:05,"(6.8, 0)","(10.183587507920125, 0)"
17:38:06,"(5.9, 0)","(10.183587507920125, 0)"
17:38:07,"(6.9, 0)","(10.183587507920125, 0)"
17:38:08,"(4.9, 0)","(10.183587507920125, 0)"
17:38:09,"(3.9, 0)","(10.183587507920125, 0)"
17:38:10,"(4.9, 0)","(10.183587507920125, 0)"
17:38:11,"(4.0, 0)","(10.183587507920125, 0)"
17:38:12,"(4.0, 0)","(10.183587507920125, 0)"
17:38:13,"(3.0, 0)","(10.183587507920125, 0)"
17:38:14,"(5.8, 0)","(10.183587507920125, 0)"
17:38:15,"(3.0, 0)","(10.183587507920125, 0)"
17:38:16,"(6.9, 0)","(10.183587507920125, 0)"
17:38:17,"(7.9, 0)","(10.183587507920125, 0)"
17:38:18,"(5.0, 0)","(10.183587507920125, 0)"
17:38:19,"(3.0, 0)","(10.183587507920125, 0)"
17:38:20,"(4.0, 0)","(10.183587507920125, 0)"
17:38:21,"(4.9, 0)","(10.183587507920125, 0)"
17:38:22,"(3.9, 0)","(10.183587507920125, 0)"
17:38:23,"(5.9, 0)","(10.183587507920125, 0)"
17:38:24,"(7.800000000000001, 0)","(10.183587507920125, 0)"
17:38:25,"(5.9, 0)","(10.183587507920125, 0)"
17:38:26,"(4.9, 0)","(10.183587507920125, 0)"
17:38:27,"(4.0, 0)","(10.183587507920125, 0)"
17:38:28,"(4.0, 0)","(10.183587507920125, 0)"
17:38:29,"(4.0, 0)","(10.183587507920125, 0)"
17:38:30,"(7.800000000000001, 0)","(10.183587507920125, 0)"
17:38:31,"(5.9, 0)","(10.183587507920125, 0)"
17:38:32,"(5.9, 0)","(10.183587507920125, 0)"
17:38:33,"(4.9, 0)","(10.183587507920125, 0)"
17:38:34,"(3.0, 0)","(10.183587507920125, 0)"
17:38:35,"(4.9, 0)","(10.183587507920125, 0)"
17:38:36,"(4.0, 0)","(10.183587507920125, 0)"
17:38:37,"(3.9, 0)","(10.183587507920125, 0)"
17:38:38,"(4.0, 0)","(10.183587507920125, 0)"
17:38:39,"(4.0, 0)","(10.183587507920125, 0)"
17:38:40,"(4.0, 0)","(10.183587507920125, 0)"
17:38:41,"(4.0, 0)","(10.183587507920125, 0)"
17:38:42,"(9.8, 0)","(10.183587507920125, 0)"
17:38:44,"(4.0, 0)","(10.183587507920125, 0)"
17:38:45,"(4.9, 0)","(10.183587507920125, 0)"
17:38:46,"(5.9, 0)","(10.183587507920125, 0)"
17:38:47,"(4.0, 0)","(10.183587507920125, 0)"
17:38:48,"(4.0, 0)","(10.183587507920125, 0)"
17:38:49,"(4.9, 0)","(10.183587507920125, 0)"
17:38:50,"(6.9, 0)","(10.183587507920125, 0)"
17:38:51,"(7.8, 0)","(10.183587507920125, 0)"
17:38:52,"(4.0, 0)","(10.183587507920125, 0)"
17:38:53,"(4.0, 0)","(10.183587507920125, 0)"
17:38:54,"(4.9, 0)","(10.183587507920125, 0)"
17:38:55,"(4.0, 0)","(10.183587507920125, 0)"
17:38:56,"(5.8, 0)","(10.183587507920125, 0)"
17:38:57,"(3.9, 0)","(10.183587507920125, 0)"
17:38:58,"(7.9, 0)","(10.183587507920125, 0)"
17:38:59,"(6.8, 0)","(10.183587507920125, 0)"
17:39:00,"(4.9, 0)","(10.183587507920125, 0)"
17:39:01,"(2.0, 0)","(10.183587507920125, 0)"
17:39:02,"(6.8, 0)","(10.183587507920125, 0)"
17:39:03,"(2.0, 0)","(10.183587507920125, 0)"
17:39:04,"(3.9, 0)","(10.183587507920125, 0)"
17:39:05,"(4.9, 0)","(10.183587507920125, 0)"
17:39:06,"(4.0, 0)","(10.183587507920125, 0)"
17:39:07,"(5.9, 0)","(10.183587507920125, 0)"
17:39:08,"(8.8, 0)","(10.183587507920125, 0)"
17:39:09,"(4.0, 0)","(10.183587507920125, 0)"
17:39:10,"(4.0, 0)","(10.183587507920125, 0)"
17:39:11,"(4.0, 0)","(10.183587507920125, 0)"
17:39:12,"(4.0, 0)","(10.183587507920125, 0)"
17:39:13,"(4.0, 0)","(10.183587507920125, 0)"
17:39:14,"(7.9, 0)","(10.183587507920125, 0)"
17:39:15,"(5.8, 0)","(10.183587507920125, 0)"
17:39:16,"(5.8, 0)","(10.183587507920125, 0)"
17:39:17,"(5.9, 0)","(10.183587507920125, 0)"
17:39:18,"(3.9, 0)","(10.183587507920125, 0)"
17:39:19,"(4.9, 0)","(10.183587507920125, 0)"
17:39:20,"(4.0, 0)","(10.183587507920125, 0)"
17:39:21,"(6.9, 0)","(10.183587507920125, 0)"
17:39:22,"(4.9, 0)","(10.183587507920125, 0)"
17:39:23,"(5.8, 0)","(10.183587507920125, 0)"
17:39:24,"(5.9, 0)","(10.183587507920125, 0)"
17:39:25,"(4.0, 0)","(10.183587507920125, 0)"
17:39:26,"(4.0, 0)","(10.183587507920125, 0)"
17:39:27,"(5.0, 0)","(10.183587507920125, 0)"
17:39:29,"(3.9, 0)","(10.183587507920125, 0)"
17:39:30,"(3.0, 0)","(10.183587507920125, 0)"
17:39:31,"(4.9, 0)","(10.183587507920125, 0)"
17:39:32,"(5.9, 0)","(10.183587507920125, 0)"
17:39:33,"(7.9, 0)","(10.183587507920125, 0)"
17:39:34,"(5.8, 0)","(10.183587507920125, 0)"
17:39:35,"(3.0, 0)","(10.183587507920125, 0)"
17:39:36,"(3.9, 0)","(10.183587507920125, 0)"
17:39:37,"(5.0, 0)","(10.183587507920125, 0)"
17:39:38,"(4.9, 0)","(10.183587507920125, 0)"
17:39:39,"(4.0, 0)","(10.183587507920125, 0)"
17:39:40,"(8.8, 0)","(10.183587507920125, 0)"
17:39:41,"(7.9, 0)","(10.183587507920125, 0)"
17:39:42,"(2.0, 0)","(10.183587507920125, 0)"
17:39:43,"(4.9, 0)","(10.183587507920125, 0)"
17:39:44,"(4.9, 0)","(10.183587507920125, 0)"
17:39:45,"(4.9, 0)","(10.183587507920125, 0)"
17:39:46,"(3.0, 0)","(10.183587507920125, 0)"
17:39:47,"(5.9, 0)","(10.183587507920125, 0)"
17:39:48,"(7.9, 0)","(10.183587507920125, 0)"
17:39:49,"(4.9, 0)","(10.183587507920125, 0)"
17:39:50,"(5.0, 0)","(10.183587507920125, 0)"
17:39:51,"(4.9, 0)","(10.183587507920125, 0)"
17:39:52,"(2.0, 0)","(10.183587507920125, 0)"
17:39:53,"(4.0, 0)","(10.183587507920125, 0)"
17:39:54,"(4.9, 0)","(10.183587507920125, 0)"
17:39:55,"(4.9, 0)","(10.183587507920125, 0)"
17:39:56,"(2.0, 0)","(10.183587507920125, 0)"
17:39:57,"(9.8, 0)","(10.183587507920125, 0)"
17:39:58,"(5.8, 0)","(10.183587507920125, 0)"
17:39:59,"(3.0, 0)","(10.183587507920125, 0)"
17:40:00,"(4.9, 0)","(10.183587507920125, 0)"
17:40:01,"(4.0, 0)","(10.183587507920125, 0)"
17:40:02,"(4.9, 0)","(10.183587507920125, 0)"
17:40:03,"(5.0, 0)","(10.183587507920125, 0)"
17:40:04,"(7.9, 0)","(10.183587507920125, 0)"
17:40:05,"(7.9, 0)","(10.183587507920125, 0)"
17:40:06,"(4.9, 0)","(10.183587507920125, 0)"
17:40:07,"(3.0, 0)","(10.183587507920125, 0)"
17:40:08,"(4.0, 0)","(10.183587507920125, 0)"
17:40:09,"(3.9, 0)","(10.183587507920125, 0)"
17:40:10,"(4.0, 0)","(10.183587507920125, 0)"
17:40:11,"(7.9, 0)","(10.183587507920125, 0)"
17:40:12,"(5.9, 0)","(10.183587507920125, 0)"
17:40:14,"(5.9, 0)","(10.183587507920125, 0)"
17:40:15,"(4.9, 0)","(10.183587507920125, 0)"
17:40:16,"(4.0, 0)","(10.183587507920125, 0)"
17:40:17,"(4.0, 0)","(10.183587507920125, 0)"
17:40:18,"(5.0, 0)","(10.183587507920125, 0)"
17:40:19,"(4.0, 0)","(10.183587507920125, 0)"
17:40:20,"(4.9, 0)","(10.183587507920125, 0)"
17:40:21,"(4.0, 0)","(10.183587507920125, 0)"
17:40:22,"(4.9, 0)","(10.183587507920125, 0)"
17:40:23,"(8.8, 0)","(10.183587507920125, 0)"
17:40:24,"(4.9, 0)","(10.183587507920125, 0)"
17:40:25,"(3.0, 0)","(10.183587507920125, 0)"
17:40:26,"(4.9, 0)","(10.183587507920125, 0)"
17:40:27,"(3.0, 0)","(10.183587507920125, 0)"
17:40:28,"(4.0, 0)","(10.183587507920125, 0)"
17:40:29,"(6.8, 0)","(10.183587507920125, 0)"
17:40:30,"(5.9, 0)","(10.183587507920125, 0)"
17:40:31,"(6.8, 0)","(10.183587507920125, 0)"
17:40:32,"(4.0, 0)","(10.183587507920125, 0)"
17:40:33,"(5.0, 0)","(10.183587507920125, 0)"
17:40:34,"(4.9, 0)","(10.183587507920125, 0)"
17:40:35,"(4.9, 0)","(10.183587507920125, 0)"
17:40:36,"(6.9, 0)","(10.183587507920125, 0)"
17:40:37,"(4.9, 0)","(10.183587507920125, 0)"
17:40:38,"(4.9, 0)","(10.183587507920125, 0)"
17:40:39,"(5.8, 0)","(10.183587507920125, 0)"
17:40:40,"(4.0, 0)","(10.183587507920125, 0)"
17:40:41,"(4.0, 0)","(10.183587507920125, 0)"
17:40:42,"(4.9, 0)","(10.183587507920125, 0)"
17:40:43,"(3.0, 0)","(10.183587507920125, 0)"
17:40:44,"(4.0, 0)","(10.183587507920125, 0)"
17:40:45,"(4.0, 0)","(10.183587507920125, 0)"
17:40:46,"(4.0, 0)","(10.183587507920125, 0)"
17:40:47,"(11.700000000000001, 0)","(10.183587507920125, 0)"
17:40:48,"(2.0, 0)","(10.183587507920125, 0)"
17:40:49,"(4.0, 0)","(10.183587507920125, 0)"
17:40:50,"(4.9, 0)","(10.183587507920125, 0)"
17:40:51,"(2.0, 0)","(10.183587507920125, 0)"
17:40:52,"(4.9, 0)","(10.183587507920125, 0)"
17:40:53,"(4.0, 0)","(10.183587507920125, 0)"
17:40:54,"(7.800000000000001, 0)","(10.183587507920125, 0)"
17:40:55,"(8.8, 0)","(10.183587507920125, 0)"
17:40:56,"(2.0, 0)","(10.183587507920125, 0)"
17:40:58,"(4.9, 0)","(10.183587507920125, 0)"
17:40:59,"(4.9, 0)","(10.183587507920125, 0)"
17:41:00,"(4.0, 0)","(10.183587507920125, 0)"
17:41:01,"(5.8, 0)","(10.183587507920125, 0)"
17:41:02,"(4.9, 0)","(10.183587507920125, 0)"
17:41:03,"(7.9, 0)","(10.183587507920125, 0)"
17:41:04,"(5.8, 0)","(10.183587507920125, 0)"
17:41:05,"(5.9, 0)","(10.183587507920125, 0)"
17:41:06,"(2.0, 0)","(10.183587507920125, 0)"
17:41:07,"(4.9, 0)","(10.183587507920125, 0)"
17:41:08,"(4.0, 0)","(10.183587507920125, 0)"
17:41:09,"(3.0, 0)","(10.183587507920125, 0)"
17:41:10,"(4.9, 0)","(10.183587507920125, 0)"
17:41:11,"(4.9, 0)","(10.183587507920125, 0)"
17:41:12,"(3.9, 0)","(10.183587507920125, 0)"
17:41:13,"(7.9, 0)","(10.183587507920125, 0)"
17:41:14,"(4.9, 0)","(10.183587507920125, 0)"
17:41:15,"(4.9, 0)","(10.183587507920125, 0)"
17:41:16,"(3.0, 0)","(10.183587507920125, 0)"
17:41:17,"(4.9, 0)","(10.183587507920125, 0)"
17:41:18,"(5.9, 0)","(10.183587507920125, 0)"
17:41:19,"(3.0, 0)","(10.183587507920125, 0)"
17:41:20,"(9.8, 0)","(10.183587507920125, 0)"
17:41:21,"(5.9, 0)","(10.183587507920125, 0)"
17:41:22,"(4.0, 0)","(10.183587507920125, 0)"
17:41:23,"(4.9, 0)","(10.183587507920125, 0)"
17:41:24,"(4.0, 0)","(10.183587507920125, 0)"
17:41:25,"(4.0, 0)","(10.183587507920125, 0)"
17:41:26,"(4.0, 0)","(10.183587507920125, 0)"
17:41:27,"(7.800000000000001, 0)","(10.183587507920125, 0)"
17:41:28,"(5.9, 0)","(10.183587507920125, 0)"
17:41:29,"(4.9, 0)","(10.183587507920125, 0)"
17:41:30,"(3.9, 0)","(10.183587507920125, 0)"
17:41:31,"(4.0, 0)","(10.183587507920125, 0)"
17:41:32,"(4.9, 0)","(10.183587507920125, 0)"
17:41:33,"(4.9, 0)","(10.183587507920125, 0)"
17:41:34,"(3.0, 0)","(10.183587507920125, 0)"
17:41:35,"(4.0, 0)","(10.183587507920125, 0)"
17:41:36,"(3.0, 0)","(10.183587507920125, 0)"
17:41:37,"(9.7, 0)","(10.183587507920125, 0)"
17:41:38,"(4.9, 0)","(10.183587507920125, 0)"
17:41:39,"(5.0, 0)","(10.183587507920125, 0)"
17:41:40,"(3.0, 0)","(10.183587507920125, 0)"
17:41:41,"(4.0, 0)","(10.183587507920125, 0)"
17:41:43,"(4.8, 0)","(10.183587507920125, 0)"
17:41:44,"(4.9, 0)","(10.183587507920125, 0)"
17:41:45,"(7.800000000000001, 0)","(10.183587507920125, 0)"
17:41:46,"(5.9, 0)","(10.183587507920125, 0)"
17:41:47,"(4.9, 0)","(10.183587507920125, 0)"
17:41:48,"(3.9, 0)","(10.183587507920125, 0)"
17:41:49,"(5.9, 0)","(10.183587507920125, 0)"
17:41:50,"(4.9, 0)","(10.183587507920125, 0)"
17:41:51,"(3.0, 0)","(10.183587507920125, 0)"
17:41:52,"(6.8, 0)","(10.183587507920125, 0)"
17:41:53,"(6.9, 0)","(10.183587507920125, 0)"
17:41:54,"(4.0, 0)","(10.183587507920125, 0)"
17:41:55,"(4.9, 0)","(10.183587507920125, 0)"
17:41:56,"(4.0, 0)","(10.183587507920125, 0)"
17:41:57,"(3.0, 0)","(10.183587507920125, 0)"
17:41:58,"(4.0, 0)","(10.183587507920125, 0)"
17:41:59,"(4.0, 0)","(10.183587507920125, 0)"
17:42:00,"(4.9, 0)","(10.183587507920125, 0)"
17:42:01,"(3.0, 0)","(10.183587507920125, 0)"
17:42:02,"(10.8, 0)","(10.190162706271941, 0)"
17:42:03,"(5.9, 0)","(10.190162706271941, 0)"
17:42:04,"(3.0, 0)","(10.190162706271941, 0)"
17:42:05,"(5.8, 0)","(10.190162706271941, 0)"
17:42:06,"(4.0, 0)","(10.190162706271941, 0)"
17:42:07,"(4.0, 0)","(10.190162706271941, 0)"
17:42:08,"(4.0, 0)","(10.190162706271941, 0)"
17:42:09,"(6.8, 0)","(10.190162706271941, 0)"
17:42:10,"(6.9, 0)","(10.190162706271941, 0)"
17:42:11,"(5.8, 0)","(10.190162706271941, 0)"
17:42:12,"(3.0, 0)","(10.190162706271941, 0)"
17:42:13,"(4.9, 0)","(10.190162706271941, 0)"
17:42:14,"(4.0, 0)","(10.190162706271941, 0)"
17:42:15,"(4.0, 0)","(10.190162706271941, 0)"
17:42:16,"(5.9, 0)","(10.190162706271941, 0)"
17:42:17,"(5.9, 0)","(10.190162706271941, 0)"
17:42:18,"(6.9, 0)","(10.190162706271941, 0)"
17:42:19,"(4.0, 0)","(10.190162706271941, 0)"
17:42:20,"(4.0, 0)","(10.190162706271941, 0)"
17:42:21,"(4.0, 0)","(10.190162706271941, 0)"
17:42:22,"(4.9, 0)","(10.190162706271941, 0)"
17:42:23,"(4.0, 0)","(10.190162706271941, 0)"
17:42:24,"(3.0, 0)","(10.190162706271941, 0)"
17:42:25,"(4.0, 0)","(10.190162706271941, 0)"
17:42:26,"(3.0, 0)","(10.190162706271941, 0)"
17:42:28,"(10.7, 0)","(10.190162706271941, 0)"
17:42:29,"(4.9, 0)","(10.190162706271941, 0)"
17:42:30,"(3.0, 0)","(10.190162706271941, 0)"
17:42:31,"(4.0, 0)","(10.190162706271941, 0)"
17:42:32,"(4.9, 0)","(10.190162706271941, 0)"
17:42:33,"(5.0, 0)","(10.190162706271941, 0)"
17:42:34,"(4.0, 0)","(10.190162706271941, 0)"
17:42:35,"(7.9, 0)","(10.190162706271941, 0)"
17:42:36,"(7.800000000000001, 0)","(10.190162706271941, 0)"
17:42:37,"(3.0, 0)","(10.190162706271941, 0)"
17:42:38,"(4.9, 0)","(10.190162706271941, 0)"
17:42:39,"(2.9, 0)","(10.190162706271941, 0)"
17:42:40,"(4.0, 0)","(10.190162706271941, 0)"
17:42:41,"(4.9, 0)","(10.190162706271941, 0)"
17:42:42,"(7.800000000000001, 0)","(10.190162706271941, 0)"
17:42:43,"(6.9, 0)","(10.190162706271941, 0)"
17:42:44,"(4.9, 0)","(10.190162706271941, 0)"
17:42:45,"(3.0, 0)","(10.190162706271941, 0)"
17:42:46,"(5.9, 0)","(10.190162706271941, 0)"
17:42:47,"(4.0, 0)","(10.190162706271941, 0)"
17:42:48,"(3.0, 0)","(10.190162706271941, 0)"
17:42:49,"(3.0, 0)","(10.190162706271941, 0)"
17:42:50,"(5.8, 0)","(10.190162706271941, 0)"
17:42:51,"(4.0, 0)","(10.190162706271941, 0)"
17:42:52,"(7.9, 0)","(10.190162706271941, 0)"
17:42:53,"(6.8, 0)","(10.190162706271941, 0)"
17:42:54,"(3.0, 0)","(10.190162706271941, 0)"
17:42:55,"(4.9, 0)","(10.190162706271941, 0)"
17:42:56,"(4.0, 0)","(10.190162706271941, 0)"
17:42:57,"(4.0, 0)","(10.190162706271941, 0)"
17:42:58,"(4.0, 0)","(10.190162706271941, 0)"
17:42:59,"(5.9, 0)","(10.190162706271941, 0)"
17:43:00,"(7.9, 0)","(10.196638280406308, 0)"
17:43:01,"(5.9, 0)","(10.196638280406308, 0)"
17:43:02,"(4.9, 0)","(10.196638280406308, 0)"
17:43:03,"(4.0, 0)","(10.196638280406308, 0)"
17:43:04,"(4.0, 0)","(10.196638280406308, 0)"
17:43:05,"(4.9, 0)","(10.196638280406308, 0)"
17:43:06,"(6.9, 0)","(10.196638280406308, 0)"
17:43:07,"(6.9, 0)","(10.196638280406308, 0)"
17:43:08,"(4.9, 0)","(10.196638280406308, 0)"
17:43:09,"(5.9, 0)","(10.196638280406308, 0)"
17:43:10,"(3.0, 0)","(10.196638280406308, 0)"
17:43:12,"(4.0, 0)","(10.196638280406308, 0)"
17:43:13,"(4.9, 0)","(10.196638280406308, 0)"
17:43:14,"(5.0, 0)","(10.196638280406308, 0)"
17:43:15,"(4.0, 0)","(10.196638280406308, 0)"
17:43:16,"(4.0, 0)","(10.196638280406308, 0)"
17:43:17,"(5.9, 0)","(10.196638280406308, 0)"
17:43:18,"(9.7, 0)","(10.196638280406308, 0)"
17:43:19,"(4.0, 0)","(10.196638280406308, 0)"
17:43:20,"(4.9, 0)","(10.196638280406308, 0)"
17:43:21,"(3.9, 0)","(10.196638280406308, 0)"
17:43:22,"(4.0, 0)","(10.196638280406308, 0)"
17:43:23,"(4.9, 0)","(10.196638280406308, 0)"
17:43:24,"(3.0, 0)","(10.196638280406308, 0)"
17:43:25,"(7.9, 0)","(10.196638280406308, 0)"
17:43:26,"(6.8, 0)","(10.196638280406308, 0)"
17:43:27,"(3.9, 0)","(10.196638280406308, 0)"
17:43:28,"(3.9, 0)","(10.196638280406308, 0)"
17:43:29,"(4.9, 0)","(10.196638280406308, 0)"
17:43:30,"(5.9, 0)","(10.196638280406308, 0)"
17:43:31,"(3.0, 0)","(10.196638280406308, 0)"
17:43:32,"(5.9, 0)","(10.196638280406308, 0)"
17:43:33,"(7.9, 0)","(10.196638280406308, 0)"
17:43:34,"(4.9, 0)","(10.196638280406308, 0)"
17:43:35,"(4.9, 0)","(10.196638280406308, 0)"
17:43:36,"(4.0, 0)","(10.196638280406308, 0)"
17:43:37,"(4.0, 0)","(10.196638280406308, 0)"
17:43:38,"(5.8, 0)","(10.196638280406308, 0)"
17:43:39,"(3.0, 0)","(10.196638280406308, 0)"
17:43:40,"(4.0, 0)","(10.196638280406308, 0)"
17:43:41,"(4.0, 0)","(10.196638280406308, 0)"
17:43:42,"(7.9, 0)","(10.196638280406308, 0)"
17:43:43,"(8.8, 0)","(10.196638280406308, 0)"
17:43:44,"(5.0, 0)","(10.196638280406308, 0)"
17:43:45,"(4.0, 0)","(10.196638280406308, 0)"
17:43:46,"(4.0, 0)","(10.196638280406308, 0)"
17:43:47,"(4.0, 0)","(10.196638280406308, 0)"
17:43:48,"(4.0, 0)","(10.196638280406308, 0)"
17:43:49,"(4.9, 0)","(10.196638280406308, 0)"
17:43:50,"(8.8, 0)","(10.196638280406308, 0)"
17:43:51,"(4.0, 0)","(10.196638280406308, 0)"
17:43:52,"(4.0, 0)","(10.196638280406308, 0)"
17:43:53,"(4.0, 0)","(10.196638280406308, 0)"
17:43:54,"(4.0, 0)","(10.196638280406308, 0)"
17:43:55,"(4.0, 0)","(10.196638280406308, 0)"
17:43:57,"(4.9, 0)","(10.196638280406308, 0)"
17:43:58,"(6.9, 0)","(10.196638280406308, 0)"
17:43:59,"(8.8, 0)","(10.196638280406308, 0)"
17:44:00,"(4.0, 0)","(10.196638280406308, 0)"
17:44:01,"(4.0, 0)","(10.196638280406308, 0)"
17:44:02,"(4.9, 0)","(10.196638280406308, 0)"
17:44:03,"(3.0, 0)","(10.196638280406308, 0)"
17:44:04,"(4.9, 0)","(10.196638280406308, 0)"
17:44:05,"(4.9, 0)","(10.196638280406308, 0)"
17:44:06,"(3.0, 0)","(10.196638280406308, 0)"
17:44:07,"(5.9, 0)","(10.196638280406308, 0)"
17:44:08,"(9.8, 0)","(10.196638280406308, 0)"
17:44:09,"(3.9, 0)","(10.196638280406308, 0)"
17:44:10,"(3.0, 0)","(10.196638280406308, 0)"
17:44:11,"(5.9, 0)","(10.196638280406308, 0)"
17:44:12,"(4.0, 0)","(10.196638280406308, 0)"
17:44:13,"(3.9, 0)","(10.196638280406308, 0)"
17:44:14,"(5.9, 0)","(10.196638280406308, 0)"
17:44:15,"(7.800000000000001, 0)","(10.196638280406308, 0)"
17:44:16,"(4.0, 0)","(10.196638280406308, 0)"
17:44:17,"(4.0, 0)","(10.196638280406308, 0)"
17:44:18,"(5.8, 0)","(10.196638280406308, 0)"
17:44:19,"(3.0, 0)","(10.196638280406308, 0)"
17:44:20,"(4.9, 0)","(10.196638280406308, 0)"
17:44:21,"(3.9, 0)","(10.196638280406308, 0)"
17:44:22,"(7.800000000000001, 0)","(10.196638280406308, 0)"
17:44:23,"(4.9, 0)","(10.196638280406308, 0)"
17:44:24,"(4.9, 0)","(10.196638280406308, 0)"
17:44:25,"(6.8, 0)","(10.196638280406308, 0)"
17:44:26,"(4.0, 0)","(10.196638280406308, 0)"
17:44:27,"(3.0, 0)","(10.196638280406308, 0)"
17:44:28,"(4.0, 0)","(10.196638280406308, 0)"
17:44:29,"(4.9, 0)","(10.196638280406308, 0)"
17:44:30,"(3.0, 0)","(10.196638280406308, 0)"
17:44:31,"(4.9, 0)","(10.196638280406308, 0)"
17:44:32,"(10.7, 0)","(10.196638280406308, 0)"
17:44:33,"(4.0, 0)","(10.196638280406308, 0)"
17:44:34,"(4.0, 0)","(10.196638280406308, 0)"
17:44:35,"(4.0, 0)","(10.196638280406308, 0)"
17:44:36,"(4.0, 0)","(10.196638280406308, 0)"
17:44:37,"(4.9, 0)","(10.196638280406308, 0)"
17:44:38,"(3.9, 0)","(10.196638280406308, 0)"
17:44:39,"(8.8, 0)","(10.196638280406308, 0)"
17:44:40,"(4.0, 0)","(10.196638280406308, 0)"
17:44:42,"(5.8, 0)","(10.196638280406308, 0)"
17:44:43,"(3.0, 0)","(10.196638280406308, 0)"
